Anio,CVE_ENT,CVE_MUN,Pob_PInf_F,Pob_PInf_M,Pob_PInf_T,Pob_Inf_F,Pob_Inf_M,Pob_Inf_T,Pob_Pub_F,Pob_Pub_M,Pob_Pub_T,Pob_Ado_F,Pob_Ado_M,Pob_Ado_T,Pob_Juv_F,Pob_Juv_M,Pob_Juv_T,Pob_Adu_F,Pob_Adu_M,Pob_Adu_T,Pob_Vej_F,Pob_Vej_M,Pob_Vej_T,Poblacion
2015,29,040,509.786,521.139,1030.925,517.378,529.41,1046.788,522.756,533.437,1056.193,516.386,522.254,1038.64,508.82,501.289,1010.109,2566.806,2230.776,4797.582,537.606,454.351,991.957,10972.194
2015,29,041,1379.181,1427.204,2806.385,1399.721,1449.857,2849.578,1414.269,1460.885,2875.154,1397.038,1430.26,2827.298,1376.567,1372.845,2749.412,6944.27,6109.27,13053.54,1454.446,1244.301,2698.747,29860.114
2015,29,042,637.199,658.037,1295.236,646.688,668.482,1315.17,653.41,673.566,1326.976,645.449,659.446,1304.895,635.991,632.974,1268.965,3208.34,2816.784,6025.124,671.973,573.706,1245.679,13782.045
2015,29,043,1762.466,1821.091,3583.557,1788.714,1849.996,3638.71,1807.306,1864.067,3671.373,1785.285,1824.99,3610.275,1759.126,1751.73,3510.856,8874.139,7795.334,16669.473,1858.649,1587.709,3446.358,38130.602
2015,29,044,1989.957,2034.594,4024.551,2019.592,2066.888,4086.48,2040.584,2082.609,4123.193,2015.721,2038.95,4054.671,1986.186,1957.101,3943.287,10019.569,8709.253,18728.822,2098.554,1773.85,3872.404,42833.408
2015,29,048,870.067,891.167,1761.234,883.025,905.311,1788.336,892.203,912.197,1804.4,881.332,893.074,1774.406,868.418,857.224,1725.642,4380.848,3814.715,8195.563,917.549,776.959,1694.508,18744.089
2015,29,049,253.326,278.647,531.973,257.099,283.07,540.169,259.771,285.223,544.994,256.606,279.243,535.849,252.846,268.034,520.88,1275.516,1192.771,2468.287,267.151,242.937,510.088,5652.24
2015,29,050,480.105,503.735,983.84,487.255,511.73,998.985,492.32,515.622,1007.942,486.321,504.813,991.134,479.195,484.549,963.744,2417.36,2156.279,4573.639,506.306,439.178,945.484,10464.768
2015,29,051,192.638,192.818,385.456,195.507,195.878,391.385,197.539,197.368,394.907,195.132,193.23,388.362,192.273,185.474,377.747,969.945,825.372,1795.317,203.151,168.107,371.258,4104.432
2015,29,052,285.791,299.567,585.358,290.047,304.322,594.369,293.062,306.637,599.699,289.491,300.209,589.7,285.249,288.157,573.406,1438.977,1282.323,2721.3,301.387,261.176,562.563,6226.395
2015,29,053,348.174,348.478,696.652,353.359,354.009,707.368,357.032,356.701,713.733,352.682,349.224,701.906,347.514,335.205,682.719,1753.08,1491.687,3244.767,367.175,303.819,670.994,7418.139
2015,29,054,255.892,260.293,516.185,259.703,264.424,524.127,262.402,266.435,528.837,259.205,260.85,520.055,255.407,250.378,505.785,1288.434,1114.203,2402.637,269.857,226.934,496.791,5494.417
2015,29,055,146.596,147.065,293.661,148.779,149.399,298.178,150.325,150.536,300.861,148.494,147.38,295.874,146.318,141.464,287.782,738.12,629.524,1367.644,154.596,128.218,282.814,3126.814
2015,29,056,351.428,372.945,724.373,356.661,378.864,735.525,360.369,381.746,742.115,355.978,373.743,729.721,350.762,358.74,709.502,1769.463,1596.421,3365.884,370.606,325.15,695.756,7702.876
2015,29,057,232.775,227.228,460.003,236.242,230.834,467.076,238.697,232.59,471.287,235.789,227.714,463.503,232.334,218.573,450.907,1172.039,972.667,2144.706,245.479,198.107,443.586,4901.068
2015,29,058,407.098,422.447,829.545,413.16,429.152,842.312,417.455,432.416,849.871,412.368,423.351,835.719,406.326,406.357,812.683,2049.764,1808.32,3858.084,429.314,368.308,797.622,8825.836
2015,29,059,320.081,350.89,670.971,324.848,356.459,681.307,328.224,359.171,687.395,324.225,351.641,675.866,319.474,337.525,656.999,1611.629,1502.014,3113.643,337.549,305.921,643.47,7129.651
2015,29,060,225.131,231.182,456.313,228.484,234.852,463.336,230.859,236.638,467.497,228.046,231.677,459.723,224.705,222.377,447.082,1133.551,989.595,2123.146,237.417,201.555,438.972,4856.069
2016,21,015,5695.612,6007.775,11703.387,5728.038,6029.18,11757.218,5760.01,6053.792,11813.802,5661.261,5878.668,11539.929,5516.49,5583.748,11100.238,27248.811,24211.458,51460.269,6516.952,5276.523,11793.475,121168.318
2016,21,026,706.712,699.018,1405.73,710.735,701.509,1412.244,714.703,704.373,1419.076,702.45,683.996,1386.446,684.487,649.682,1334.169,3381.035,2817.059,6198.094,808.624,613.935,1422.559,14578.318
2016,21,034,1851.516,1954.374,3805.89,1862.057,1961.338,3823.395,1872.45,1969.344,3841.794,1840.349,1912.375,3752.724,1793.288,1816.435,3609.723,8857.979,7876.169,16734.148,2118.516,1716.492,3835.008,39402.682
2016,21,041,4712.802,4967.963,9680.765,4739.632,4985.663,9725.295,4766.087,5006.015,9772.102,4684.378,4861.201,9545.579,4564.588,4617.326,9181.914,22546.872,20020.995,42567.867,5392.415,4363.274,9755.689,100229.211
2016,21,048,999.998,1004.379,2004.377,1005.691,1007.958,2013.649,1011.304,1012.072,2023.376,993.967,982.795,1976.762,968.549,933.49,1902.039,4784.165,4047.669,8831.834,1144.203,882.129,2026.332,20778.369
2016,21,060,387.602,398.42,786.022,389.809,399.84,789.649,391.984,401.472,793.456,385.264,389.858,775.122,375.412,370.3,745.712,1854.356,1605.641,3459.997,443.496,349.925,793.421,8143.379
2016,21,074,3250.98,3426.776,6677.756,3269.488,3438.986,6708.474,3287.737,3453.024,6740.761,3231.372,3353.135,6584.507,3148.739,3184.916,6333.655,15553.258,13809.981,29363.239,3719.789,3009.677,6729.466,69137.858
2016,21,090,1036.247,1077.591,2113.838,1042.146,1081.43,2123.576,1047.963,1085.845,2133.808,1029.997,1054.434,2084.431,1003.658,1001.535,2005.193,4957.588,4342.714,9300.302,1185.68,946.429,2132.109,21893.257
2016,21,106,1440.1,1460.515,2900.615,1448.298,1465.719,2914.017,1456.382,1471.702,2928.084,1431.414,1429.129,2860.543,1394.81,1357.433,2752.243,6889.691,5885.908,12775.599,1647.77,1282.744,2930.514,30061.615
2016,21,114,79897.549,81462.82,161360.369,80352.408,81753.065,162105.473,80800.909,82086.793,162887.702,79415.669,79712.185,159127.854,77384.831,75713.203,153098.034,382243.904,328296.878,710540.782,91419.229,71547.356,162966.585,1672086.799
2016,21,119,5651.413,5936.631,11588.044,5683.587,5957.783,11641.37,5715.311,5982.103,11697.414,5617.328,5809.053,11426.381,5473.68,5517.626,10991.306,27037.352,23924.748,50962.1,6466.379,5214.039,11680.418,119987.033
2016,21,122,490.676,520.841,1011.517,493.469,522.696,1016.165,496.224,524.83,1021.054,487.716,509.648,997.364,475.244,484.08,959.324,2347.48,2098.999,4446.479,561.434,457.445,1018.879,10470.782
2016,21,125,453.928,452.156,906.084,456.512,453.767,910.279,459.06,455.619,914.679,451.19,442.439,893.629,439.652,420.243,859.895,2171.669,1822.198,3993.867,519.387,397.12,916.507,9394.94
2016,21,132,7445.08,7620.84,15065.92,7487.465,7647.993,15135.458,7529.257,7679.213,15208.47,7400.177,7457.069,14857.246,7210.937,7082.964,14293.901,35618.568,30712.147,66330.715,8518.702,6693.25,15211.952,156103.662
2016,21,134,1023.65,1083.242,2106.892,1029.477,1087.101,2116.578,1035.223,1091.539,2126.762,1017.476,1059.963,2077.439,991.456,1006.787,1998.243,4897.318,4365.487,9262.805,1171.266,951.392,2122.658,21811.377
2016,21,136,601.077,630.929,1232.006,604.498,633.177,1237.675,607.873,635.762,1243.635,597.451,617.37,1214.821,582.173,586.398,1168.571,2875.656,2542.657,5418.313,687.755,554.134,1241.889,12756.91
2016,21,140,6288.053,6454.298,12742.351,6323.851,6477.294,12801.145,6359.149,6503.735,12862.884,6250.128,6315.595,12565.723,6090.299,5998.755,12089.054,30083.15,26010.954,56094.104,7194.826,5668.695,12863.521,132018.782
2016,21,143,1538.432,1637.569,3176.001,1547.191,1643.403,3190.594,1555.826,1650.112,3205.938,1529.154,1602.378,3131.532,1490.05,1521.99,3012.04,7360.13,6599.437,13959.567,1760.283,1438.248,3198.531,32874.203
2016,21,180,1865.872,2008.836,3874.708,1876.494,2015.994,3892.488,1886.968,2024.224,3911.192,1854.618,1965.667,3820.285,1807.191,1867.054,3674.245,8926.658,8095.655,17022.313,2134.941,1764.326,3899.267,40094.498
2016,21,181,316.9,349.974,666.874,318.704,351.221,669.925,320.483,352.655,673.138,314.989,342.453,657.442,306.934,325.273,632.207,1516.105,1410.402,2926.507,362.599,307.376,669.975,6896.068
2016,29,001,533.723,560.475,1094.198,541.2,569.101,1110.301,549.485,576.724,1126.209,542.761,564.341,1107.102,535.642,545.011,1080.653,2753.917,2462.672,5216.589,585.233,507.391,1092.624,11827.676
2016,29,002,684.173,703.54,1387.713,693.758,714.368,1408.126,704.378,723.937,1428.315,695.758,708.393,1404.151,686.632,684.129,1370.761,3530.21,3091.286,6621.496,750.202,636.906,1387.108,15007.67
2016,29,003,303.654,317.126,620.78,307.909,322.007,629.916,312.622,326.32,638.942,308.796,319.313,628.109,304.746,308.376,613.122,1566.804,1393.42,2960.224,332.96,287.09,620.05,6711.143
2016,29,005,3888.302,3909.447,7797.749,3942.779,3969.616,7912.395,4003.135,4022.791,8025.926,3954.145,3936.413,7890.558,3902.28,3801.585,7703.865,20062.964,17177.727,37240.691,4263.565,3539.174,7802.739,84373.923
2016,29,009,261.464,278.21,539.674,265.127,282.492,547.619,269.186,286.276,555.462,265.892,280.129,546.021,262.404,270.534,532.938,1349.11,1222.427,2571.537,286.698,251.86,538.558,5831.809
2016,29,010,3332.544,3393.129,6725.673,3379.234,3445.351,6824.585,3430.963,3491.503,6922.466,3388.975,3416.533,6805.508,3344.524,3299.512,6644.036,17195.349,14909.075,32104.424,3654.17,3071.757,6725.927,72752.619
2016,29,011,205.413,229.327,434.74,208.291,232.856,441.147,211.48,235.975,447.455,208.892,230.908,439.8,206.152,222.999,429.151,1059.897,1007.638,2067.535,225.238,207.606,432.844,4692.672
2016,29,012,406.805,436.926,843.731,412.505,443.651,856.156,418.819,449.594,868.413,413.694,439.94,853.634,408.268,424.871,833.139,2099.045,1919.811,4018.856,446.067,395.543,841.61,9115.539
2016,29,014,687.805,740.908,1428.713,697.442,752.311,1449.753,708.118,762.389,1470.507,699.452,746.019,1445.471,690.278,720.467,1410.745,3548.956,3255.479,6804.435,754.186,670.735,1424.921,15434.545
2016,29,015,1783.855,1847.157,3631.012,1808.847,1875.586,3684.433,1836.537,1900.71,3737.247,1814.062,1859.898,3673.96,1790.268,1796.193,3586.461,9204.382,8116.225,17320.607,1956.016,1672.208,3628.224,39261.944
2016,29,017,503.843,530.318,1034.161,510.902,538.48,1049.382,518.723,545.693,1064.416,512.375,533.976,1046.351,505.655,515.687,1021.342,2599.744,2330.166,4929.91,552.47,480.091,1032.561,11178.123
2016,29,018,1761.556,1874.097,3635.653,1786.236,1902.94,3689.176,1813.579,1928.431,3742.01,1791.385,1887.024,3678.409,1767.889,1822.39,3590.279,9089.321,8234.598,17323.919,1931.565,1696.597,3628.162,39287.608
2016,29,019,983.575,1011.053,1994.628,997.356,1026.614,2023.97,1012.623,1040.366,2052.989,1000.231,1018.027,2018.258,987.112,983.158,1970.27,5075.08,4442.467,9517.547,1078.502,915.294,1993.796,21571.458
2016,29,022,285.402,315.05,600.452,289.401,319.899,609.3,293.831,324.184,618.015,290.235,317.223,607.458,286.428,306.358,592.786,1472.624,1384.3,2856.924,312.947,285.211,598.158,6483.093
2016,29,023,1197.911,1246.42,2444.331,1214.694,1265.603,2480.297,1233.289,1282.557,2515.846,1218.196,1255.018,2473.214,1202.218,1212.031,2414.249,6181.014,5476.648,11657.662,1313.522,1128.369,2441.891,26427.49
2016,29,024,1293.519,1329.482,2623.001,1311.642,1349.944,2661.586,1331.72,1368.027,2699.747,1315.423,1338.652,2654.075,1298.169,1292.801,2590.97,6674.335,5841.614,12515.949,1418.358,1203.564,2621.922,28367.25
2016,29,025,3476.415,3742.671,7219.086,3525.12,3800.273,7325.393,3579.083,3851.179,7430.262,3535.282,3768.486,7303.768,3488.912,3639.41,7128.322,17937.696,16444.928,34382.624,3811.925,3388.193,7200.118,77989.573
2016,29,026,926.757,1001.207,1927.964,939.741,1016.616,1956.357,954.127,1030.234,1984.361,942.45,1008.112,1950.562,930.089,973.583,1903.672,4781.905,4399.203,9181.108,1016.199,906.38,1922.579,20826.603
2016,29,027,585.228,628.097,1213.325,593.427,637.764,1231.191,602.511,646.307,1248.818,595.138,632.429,1227.567,587.332,610.768,1198.1,3019.674,2759.797,5779.471,641.708,568.609,1210.317,13108.789
2016,29,028,1118.698,1159.671,2278.369,1134.371,1177.519,2311.89,1151.736,1193.293,2345.029,1137.641,1167.67,2305.311,1122.72,1127.676,2250.396,5772.287,5095.482,10867.769,1226.664,1049.836,2276.5,24635.264
2016,29,029,599.017,600.684,1199.701,607.409,609.929,1217.338,616.708,618.1,1234.808,609.16,604.828,1213.988,601.17,584.111,1185.281,3090.824,2639.348,5730.172,656.828,543.792,1200.62,12981.908
2016,29,031,1497.168,1585.895,3083.063,1518.144,1610.303,3128.447,1541.384,1631.874,3173.258,1522.52,1596.834,3119.354,1502.55,1542.14,3044.69,7725.127,6968.268,14693.395,1641.661,1435.691,3077.352,33319.559
2016,29,032,629.859,652.31,1282.169,638.684,662.35,1301.034,648.461,671.222,1319.683,640.525,656.81,1297.335,632.124,634.313,1266.437,3249.967,2866.187,6116.154,690.647,590.529,1281.176,13863.988
2016,29,033,4635.226,4650.271,9285.497,4700.168,4721.841,9422.009,4772.117,4785.093,9557.21,4713.717,4682.346,9396.063,4651.89,4521.969,9173.859,23916.964,20432.833,44349.797,5082.576,4209.833,9292.409,100476.844
2016,29,034,2013.542,2141.67,4155.212,2041.752,2174.631,4216.383,2073.007,2203.762,4276.769,2047.638,2156.442,4204.08,2020.78,2082.581,4103.361,10389.526,9410.287,19799.813,2207.87,1938.827,4146.697,44902.315
2016,29,035,281.826,304.789,586.615,285.775,309.48,595.255,290.149,313.626,603.775,286.598,306.892,593.49,282.839,296.38,579.219,1454.174,1339.215,2793.389,309.025,275.923,584.948,6336.691
2016,29,036,1044.242,1065.925,2110.167,1058.872,1082.33,2141.202,1075.081,1096.829,2171.91,1061.924,1073.278,2135.202,1047.996,1036.516,2084.512,5388.106,4683.571,10071.677,1145.022,964.969,2109.991,22824.661
2016,29,038,768.36,795.33,1563.69,779.125,807.571,1586.696,791.052,818.388,1609.44,781.371,800.816,1582.187,771.122,773.387,1544.509,3964.604,3494.603,7459.207,842.515,720.002,1562.517,16908.246
2016,29,039,1076.972,1186.295,2263.267,1092.061,1204.552,2296.613,1108.778,1220.688,2329.466,1095.209,1194.477,2289.686,1080.843,1153.564,2234.407,5556.987,5212.462,10769.449,1180.911,1073.938,2254.849,24437.737
2016,29,040,509.053,520.466,1029.519,516.185,528.476,1044.661,524.086,535.555,1059.641,517.673,524.056,1041.729,510.883,506.106,1016.989,2626.624,2286.875,4913.499,558.182,471.171,1029.353,11135.391
2016,29,041,1376.313,1425.706,2802.019,1395.595,1447.648,2843.243,1416.959,1467.04,2883.999,1399.618,1435.539,2835.157,1381.26,1386.37,2767.63,7101.534,6264.41,13365.944,1509.141,1290.674,2799.815,30297.807
2016,29,042,635.781,657.869,1293.65,644.689,667.994,1312.683,654.558,676.942,1331.5,646.548,662.407,1308.955,638.067,639.718,1277.785,3280.522,2890.613,6171.135,697.142,595.561,1292.703,13988.411
2016,29,043,1765.417,1825.277,3590.694,1790.152,1853.369,3643.521,1817.555,1878.196,3695.751,1795.312,1837.867,3633.179,1771.764,1774.918,3546.682,9109.25,8020.089,17129.339,1935.8,1652.401,3588.201,38827.367
2016,29,044,1986.33,2032.666,4018.996,2014.159,2063.95,4078.109,2044.991,2091.598,4136.589,2019.965,2046.687,4066.652,1993.47,1976.585,3970.055,10249.114,8931.336,19180.45,2178.031,1840.148,4018.179,43469.03
2016,29,048,869.583,891.288,1760.871,881.767,905.006,1786.773,895.265,917.129,1812.394,884.308,897.436,1781.744,872.709,866.697,1739.406,4486.9,3916.233,8403.133,953.507,806.872,1760.379,19044.7
2016,29,049,252.601,277.907,530.508,256.139,282.184,538.323,260.06,285.964,546.024,256.878,279.824,536.702,253.508,270.24,523.748,1303.374,1221.096,2524.47,276.979,251.586,528.565,5728.34
2016,29,050,477.596,501.465,979.061,484.287,509.183,993.47,491.701,516.004,1007.705,485.683,504.924,990.607,479.313,487.63,966.943,2464.313,2203.389,4667.702,523.689,453.97,977.659,10583.147
2016,29,051,192.589,193.173,385.762,195.287,196.145,391.432,198.277,198.773,397.05,195.85,194.505,390.355,193.281,187.843,381.124,993.726,848.78,1842.506,211.176,174.876,386.052,4174.281
2016,29,052,284.993,298.898,583.891,288.986,303.499,592.485,293.41,307.564,600.974,289.819,300.96,590.779,286.018,290.652,576.67,1470.516,1313.33,2783.846,312.498,270.589,583.087,6311.732
2016,29,053,347.175,348.082,695.257,352.039,353.439,705.478,357.428,358.173,715.601,353.054,350.482,703.536,348.423,338.478,686.901,1791.364,1529.435,3320.799,380.681,315.114,695.795,7523.367
2016,29,054,255.046,259.677,514.723,258.62,263.674,522.294,262.579,267.206,529.785,259.365,261.468,520.833,255.963,252.513,508.476,1315.995,1140.996,2456.991,279.661,235.083,514.744,5567.846
2016,29,055,146.177,146.844,293.021,148.226,149.104,297.33,150.495,151.101,301.596,148.653,147.857,296.51,146.703,142.793,289.496,754.251,645.219,1399.47,160.286,132.936,293.222,3170.645
2016,29,056,351.006,372.592,723.598,355.923,378.327,734.25,361.371,383.395,744.766,356.949,375.162,732.111,352.267,362.312,714.579,1811.125,1637.134,3448.259,384.881,337.303,722.184,7819.747
2016,29,057,232.735,227.423,460.158,235.995,230.923,466.918,239.608,234.016,473.624,236.675,228.991,465.666,233.571,221.148,454.719,1200.869,999.273,2200.142,255.196,205.883,461.079,4982.306
2016,29,058,406.025,422.008,828.033,411.713,428.503,840.216,418.016,434.243,852.259,412.9,424.919,837.819,407.485,410.365,817.85,2095.017,1854.263,3949.28,445.211,382.039,827.25,8952.707
2016,29,059,320.203,351.196,671.399,324.689,356.601,681.29,329.659,361.378,691.037,325.625,353.619,679.244,321.354,341.507,662.861,1652.19,1543.122,3195.312,351.106,317.933,669.039,7250.182
2016,29,060,224.623,230.808,455.431,227.771,234.361,462.132,231.257,237.5,468.757,228.427,232.401,460.828,225.431,224.441,449.872,1159.018,1014.151,2173.169,246.302,208.949,455.251,4925.44
2017,21,015,5692.929,6009.654,11702.583,5742.172,6044.357,11786.529,5791.246,6087.066,11878.312,5704.37,5926.976,11631.346,5556.371,5643.579,11199.95,27917.385,24837.783,52755.168,6773.755,5477,12250.755,123204.643
2017,21,026,699.882,693.024,1392.906,705.935,697.025,1402.96,711.968,701.95,1413.918,701.288,683.489,1384.777,683.093,650.808,1333.901,3432.127,2864.251,6296.378,832.757,631.599,1464.356,14689.196
2017,21,034,1843.892,1948.856,3792.748,1859.841,1960.11,3819.951,1875.736,1973.96,3849.696,1847.597,1922.045,3769.642,1799.662,1830.143,3629.805,9042.207,8054.586,17096.793,2193.962,1776.123,3970.085,39928.72
2017,21,041,4719.763,4979.407,9699.17,4760.589,5008.161,9768.75,4801.273,5043.548,9844.821,4729.248,4910.902,9640.15,4606.549,4676.089,9282.638,23145.106,20579.79,43724.896,5615.83,4538.066,10153.896,102114.321
2017,21,048,993.584,999.749,1993.333,1002.178,1005.523,2007.701,1010.743,1012.628,2023.371,995.581,985.996,1981.577,969.75,938.85,1908.6,4872.405,4131.946,9004.351,1182.22,911.139,2093.359,21012.292
2017,21,060,386.51,398.308,784.818,389.853,400.608,790.461,393.185,403.438,796.623,387.286,392.828,780.114,377.238,374.045,751.283,1895.393,1646.197,3541.59,459.89,363.004,822.894,8267.783
2017,21,074,3229.254,3407.619,6636.873,3257.187,3427.297,6684.484,3285.024,3451.514,6736.538,3235.744,3360.739,6596.483,3151.793,3200.046,6351.839,15835.846,14083.623,29919.469,3842.341,3105.591,6947.932,69873.618
2017,21,090,1033.479,1076.707,2110.186,1042.419,1082.924,2125.343,1051.327,1090.576,2141.903,1035.556,1061.894,2097.45,1008.689,1011.12,2019.809,5068.048,4450.008,9518.056,1229.689,981.275,2210.964,22223.711
2017,21,106,1436.866,1461.02,2897.886,1449.295,1469.456,2918.751,1461.681,1479.839,2941.52,1439.754,1440.919,2880.673,1402.4,1372.022,2774.422,7046.207,6038.364,13084.571,1709.662,1331.525,3041.187,30539.01
2017,21,114,79245.223,80917.256,160162.479,79930.701,81384.521,161315.222,80613.797,81959.575,162573.372,79404.489,79804.038,159208.527,77344.354,75988.223,153332.577,388608.356,334429.442,723037.798,94290.268,73745.303,168035.571,1687665.546
2017,21,119,5642.025,5932.176,11574.201,5690.829,5966.432,11657.261,5739.463,6008.59,11748.053,5653.364,5850.564,11503.928,5506.689,5570.82,11077.509,27667.763,24517.567,52185.33,6713.187,5406.388,12119.575,121865.857
2017,21,122,487.454,518.172,1005.626,491.671,521.165,1012.836,495.873,524.847,1020.72,488.434,511.044,999.478,475.762,486.608,962.37,2390.412,2141.597,4532.009,580,472.245,1052.245,10585.284
2017,21,125,451.793,450.714,902.507,455.702,453.316,909.018,459.596,456.519,916.115,452.702,444.513,897.215,440.956,423.259,864.215,2215.539,1862.791,4078.33,537.569,410.765,948.334,9515.734
2017,21,132,7398.57,7582.5,14981.07,7462.567,7626.285,15088.852,7526.343,7680.172,15206.515,7413.439,7478.183,14891.622,7221.098,7120.616,14341.714,36281.629,31338.323,67619.952,8803.219,6910.438,15713.657,157843.382
2017,21,134,1018.649,1078.311,2096.96,1027.46,1084.538,2111.998,1036.241,1092.201,2128.442,1020.696,1063.476,2084.172,994.214,1012.627,2006.841,4995.321,4456.639,9451.96,1212.043,982.737,2194.78,22075.153
2017,21,136,597.112,627.375,1224.487,602.276,630.998,1233.274,607.423,635.456,1242.879,598.311,618.744,1217.055,582.788,589.159,1171.947,2928.157,2592.928,5521.085,710.475,571.768,1282.243,12892.97
2017,21,140,6243.445,6417.486,12660.931,6297.451,6454.544,12751.995,6351.27,6500.151,12851.421,6255.993,6329.197,12585.19,6093.682,6026.568,12120.25,30617.049,26523.344,57140.393,7428.79,5848.684,13277.474,133387.654
2017,21,143,1533.653,1634.062,3167.715,1546.919,1643.499,3190.418,1560.139,1655.111,3215.25,1536.735,1611.582,3148.317,1496.865,1534.524,3031.389,7520.835,6753.548,14274.383,1824.824,1489.23,3314.054,33341.526
2017,21,180,1854.804,1997.251,3852.055,1870.848,2008.785,3879.633,1886.837,2022.979,3909.816,1858.532,1969.774,3828.306,1810.313,1875.59,3685.903,9095.72,8254.602,17350.322,2206.946,1820.229,4027.175,40533.21
2017,21,181,314.705,347.863,662.568,317.427,349.872,667.299,320.14,352.344,672.484,315.338,343.077,658.415,307.156,326.673,633.829,1543.273,1437.711,2980.984,374.453,317.031,691.484,6967.063
2017,29,001,535.266,561.765,1097.031,541.057,569.182,1110.239,550.861,578.21,1129.071,545.176,566.348,1111.524,537.28,547.92,1085.2,2818.475,2524.621,5343.096,610.247,527.798,1138.045,12014.206
2017,29,002,683.466,702.692,1386.158,690.862,711.969,1402.831,703.38,723.262,1426.642,696.122,708.423,1404.545,686.039,685.373,1371.412,3598.839,3157.955,6756.794,779.21,660.203,1439.413,15187.795
2017,29,003,303.533,316.921,620.454,306.818,321.105,627.923,312.377,326.198,638.575,309.153,319.506,628.659,304.676,309.11,613.786,1598.274,1424.27,3022.544,346.054,297.758,643.812,6795.753
2017,29,005,3880.359,3903.932,7784.291,3922.348,3955.472,7877.82,3993.417,4018.213,8011.63,3952.21,3935.775,7887.985,3894.963,3807.712,7702.675,20432.29,17544.598,37976.888,4423.937,3667.881,8091.818,85333.107
2017,29,009,261.763,278.139,539.902,264.595,281.811,546.406,269.39,286.281,555.671,266.61,280.407,547.017,262.748,271.283,534.031,1378.331,1249.978,2628.309,298.432,261.321,559.753,5911.089
2017,29,010,3326.884,3387.924,6714.808,3362.884,3432.652,6795.536,3423.816,3487.101,6910.917,3388.487,3415.559,6804.046,3339.406,3304.423,6643.829,17517.932,15225.618,32743.55,3792.929,3183.075,6976.004,73588.69
2017,29,011,205.025,228.497,433.522,207.244,231.514,438.758,210.999,235.186,446.185,208.821,230.361,439.182,205.797,222.866,428.663,1079.573,1026.887,2106.46,233.746,214.681,448.427,4741.197
2017,29,012,405.896,435.265,841.161,410.288,441.011,851.299,417.722,448.007,865.729,413.412,438.815,852.227,407.424,424.537,831.961,2137.274,1956.117,4093.391,462.756,408.946,871.702,9207.47
2017,29,014,686.816,739.177,1425.993,694.249,748.936,1443.185,706.828,760.815,1467.643,699.534,745.206,1444.74,689.402,720.958,1410.36,3616.48,3321.923,6938.403,783.029,694.483,1477.512,15607.836
2017,29,015,1782.207,1845.525,3627.732,1801.492,1869.889,3671.381,1834.133,1899.549,3733.682,1815.208,1860.578,3675.786,1788.915,1800.038,3588.953,9384.332,8293.944,17678.276,2031.867,1733.935,3765.802,39741.612
2017,29,017,504.688,530.655,1035.343,510.148,537.661,1047.809,519.392,546.189,1065.581,514.032,534.983,1049.015,506.587,517.576,1024.163,2657.464,2384.808,5042.272,575.386,498.569,1073.955,11338.138
2017,29,018,1760.954,1872.892,3633.846,1780.009,1897.617,3677.626,1812.261,1927.717,3739.978,1793.561,1888.168,3681.729,1767.582,1826.73,3594.312,9272.422,8416.932,17689.354,2007.637,1759.647,3767.284,39784.129
2017,29,019,985.186,1012.973,1998.159,995.846,1026.346,2022.192,1013.89,1042.626,2056.516,1003.428,1021.235,2024.663,988.894,988.006,1976.9,5187.561,4552.383,9739.944,1123.195,951.723,2074.918,21893.292
2017,29,022,285.828,315.19,601.018,288.92,319.351,608.271,294.155,324.417,618.572,291.12,317.761,608.881,286.903,307.422,594.325,1505.042,1416.491,2921.533,325.868,296.132,622,6574.6
2017,29,023,1197.227,1246.605,2443.832,1210.182,1263.063,2473.245,1232.109,1283.097,2515.206,1219.395,1256.773,2476.168,1201.733,1215.88,2417.613,6304.077,5602.347,11906.424,1364.94,1171.23,2536.17,26768.658
2017,29,024,1292.06,1327.986,2620.046,1306.041,1345.518,2651.559,1329.705,1366.861,2696.566,1315.985,1338.818,2654.803,1296.923,1295.255,2592.178,6803.429,5968.082,12771.511,1473.058,1247.69,2720.748,28707.411
2017,29,025,3481.302,3746.026,7227.328,3518.974,3795.481,7314.455,3582.734,3855.684,7438.418,3545.764,3776.58,7322.344,3494.405,3653.697,7148.102,18331.033,16834.954,35165.987,3968.979,3519.522,7488.501,79105.135
2017,29,026,927.721,1001.956,1929.677,937.76,1015.184,1952.944,954.751,1031.286,1986.037,944.899,1010.128,1955.027,931.213,977.261,1908.474,4884.977,4502.874,9387.851,1057.68,941.372,1999.052,21119.062
2017,29,027,584.007,627.039,1211.046,590.327,635.317,1225.644,601.023,645.394,1246.417,594.821,632.153,1226.974,586.206,611.584,1197.79,3075.131,2817.966,5893.097,665.818,589.125,1254.943,13255.911
2017,29,028,1120.008,1161.381,2281.389,1132.128,1176.714,2308.842,1152.641,1195.379,2348.02,1140.747,1170.854,2311.601,1124.224,1132.757,2256.981,5897.48,5219.345,11116.825,1276.904,1091.159,2368.063,24991.721
2017,29,029,599.973,602.058,1202.031,606.465,610.007,1216.472,617.454,619.683,1237.137,611.082,606.969,1218.051,602.231,587.22,1189.451,3159.198,2705.701,5864.899,684.02,565.656,1249.676,13177.717
2017,29,031,1500.269,1588.516,3088.785,1516.504,1609.488,3125.992,1543.981,1635.018,3178.999,1528.049,1601.474,3129.523,1505.916,1549.365,3055.281,7899.77,7138.928,15038.698,1710.434,1492.468,3202.902,33820.18
