CVE_ENT,NOM_ENT,CVE_MUN,Microcuenca,NOM_MUN,Pobl2010,Pobl2015,Pobl2020,Pobr_Porc2010,Pobr_Porc2015,Pobr_Porc2020,Pobr_Pers2010,Pobr_Pers2015,Pobr_Pers2020,Pobr_CareProm2010,Pobr_CareProm2015,Pobr_CareProm2020,PobrExtr_Porc2010,PobrExtr_Porc2015,PobrExtr_Porc2020,PobrExtr_Pers2010,PobrExtr_Pers2015,PobrExtr_Pers2020,PobrExtr_CareProm2010,PobrExtr_CareProm2015,PobrExtr_CareProm2020,PobrMode_Porc2010,PobrMode_Porc2015,PobrMode_Porc2020,PobrMode_Pers2010,PobrMode_Pers2015,PobrMode_Pers2020,PobrMode_CareProm2010,PobrMode_CareProm2015,PobrMode_CareProm2020,VulnCarSoc_Porc2010,VulnCarSoc_Porc2015,VulnCarSoc_Porc2020,VulnCarSoc_Pers2010,VulnCarSoc_Pers2015,VulnCarSoc_Pers2020,VulnCarSoc_CareProm2010,VulnCarSoc_CareProm2015,VulnCarSoc_CareProm2020,VulnIngr_Porc2010,VulnIngr_Porc2015,VulnIngr_Porc2020,VulnIngr_Pers2010,VulnIngr_Pers2015,VulnIngr_Pers2020,NoPobNoVuln_Porc2010,NoPobNoVuln_Porc2015,NoPobNoVuln_Porc2020,NoPobNoVuln_Pers2010,NoPobNoVuln_Pers2015,NoPobNoVuln_Pers2020,RezaEduc_Porc2010,RezaEduc_Porc2015,RezaEduc_Porc2020,RezaEduc_Pers2010,RezaEduc_Pers2015,RezaEduc_Pers2020,RezaEduc_CareProm2010,RezaEduc_CareProm2015,RezaEduc_CareProm2020,CareServSalu_Porc2010,CareServSalu_Porc2015,CareServSalu_Porc2020,CareServSalu_Pers2010,CareServSalu_Pers2015,CareServSalu_Pers2020,CareServSalu_CareProm2010,CareServSalu_CareProm2015,CareServSalu_CareProm2020,CareSeguSoci_Porc2010,CareSeguSoci_Porc2015,CareSeguSoci_Porc2020,CareSeguSoci_Pers2010,CareSeguSoci_Pers2015,CareSeguSoci_Pers2020,CareSeguSoci_CareProm2010,CareSeguSoci_CareProm2015,CareSeguSoci_CareProm2020,CareCaliVivi_Porc2010,CareCaliVivi_Porc2015,CareCaliVivi_Porc2020,CareCaliVivi_Pers2010,CareCaliVivi_Pers2015,CareCaliVivi_Pers2020,CareCaliVivi_CareProm2010,CareCaliVivi_CareProm2015,CareCaliVivi_CareProm2020,CareServVivi_Porc2010,CareServVivi_Porc2015,CareServVivi_Porc2020,CareServVivi_Pers2010,CareServVivi_Pers2015,CareServVivi_Pers2020,CareServVivi_CareProm2010,CareServVivi_CareProm2015,CareServVivi_CareProm2020,CareAcceAlim_Porc2010,CareAcceAlim_Porc2015,CareAcceAlim_Porc2020,CareAcceAlim_Pers2010,CareAcceAlim_Pers2015,CareAcceAlim_Pers2020,CareAcceAlim_CareProm2010,CareAcceAlim_CareProm2015,CareAcceAlim_CareProm2020,Pobl1CarSoc_Porc2010,Pobl1CarSoc_Porc2015,Pobl1CarSoc_Porc2020,Pobl1CarSoc_Pers2010,Pobl1CarSoc_Pers2015,Pobl1CarSoc_Pers2020,Pobl1CarSoc_CareProm2010,Pobl1CarSoc_CareProm2015,Pobl1CarSoc_CareProm2020,Pobl3+CarSoc_Porc2010,Pobl3+CarSoc_Porc2015,Pobl3+CarSoc_Porc2020,Pobl3+CarSoc_Pers2010,Pobl3+CarSoc_Pers2015,Pobl3+CarSoc_Pers2020,Pobl3+CarSoc_CareProm2010,Pobl3+CarSoc_CareProm2015,Pobl3+CarSoc_CareProm2020,PoblIngInfLineaPobr_Porc2010,PoblIngInfLineaPobr_Porc2015,PoblIngInfLineaPobr_Porc2020,PoblIngInfLineaPobr_Pers2010,PoblIngInfLineaPobr_Pers2015,PoblIngInfLineaPobr_Pers2020,PoblIngInfLineaPobr_CareProm2010,PoblIngInfLineaPobr_CareProm2015,PoblIngInfLineaPobr_CareProm2020,PoblIngInfLineaPobrExtr_Porc2010,PoblIngInfLineaPobrExtr_Porc2015,PoblIngInfLineaPobrExtr_Porc2020,PoblIngInfLineaPobrExtr_Pers2010,PoblIngInfLineaPobrExtr_Pers2015,PoblIngInfLineaPobrExtr_Pers2020,PoblIngInfLineaPobrExtr_CareProm2010,PoblIngInfLineaPobrExtr_CareProm2015,PoblIngInfLineaPobrExtr_CareProm2020
21,Puebla,041,4,Cuautlancingo,80408,121070,133553,32.916518209,39.2554298695,35.8936320569,26468,47527,47937,2.1753457527,1.7865478322,1.9462994331,4.066523555,2.827969867,4.4448770503,3270,3424,5936,3.6889782098,3.3109441125,3.2481760229,28.849994654,36.4274600025,31.4487550066,23198,44103,42001,1.9612402807,1.6681560695,1.7619337497,22.407012152,21.704557947,13.9203503783,18017,26278,18591,1.833436736,1.6199153134,1.683301665,15.9119032936,14.5770115989,22.5572002363,12794,17648,30126,28.7645663455,24.4630005847,27.6288173285,23129,29617,36899,11.6895685482,10.6008857793,8.1683573877,9399,12834,10909,2.7789846052,2.4122516618,2.4125380435,26.7702071191,20.4238848008,25.2923048507,21525,24727,33779,2.6748394329,2.53371865,2.4270745943,41.2799131893,44.9915523952,36.9694660267,33192,54471,49374,2.316665633,1.935925771,2.1129917842,6.093626001,5.2546117174,2.060561236,4900,6362,2752,3.28242414,2.6557531893,3.0403696401,11.0666242353,2.9444380408,2.6406335161,8898,3565,3527,3.1018515568,2.6449387993,3.2136431472,15.7798010337,21.0753686506,18.162970128,12688,25516,24257,2.5434360587,2.0025929756,2.1245166551,55.323530361,60.9599878164,49.8139824352,44485,73804,66528,2.0367416792,1.7272106697,1.872853536,14.68955025,10.9824469138,10.8342285502,11812,13296,14469,3.5359473159,3.2548887761,3.2166113617,48.8284215026,53.8324414684,58.4508322933,39262,65175,78063,1.466618418,1.3028601951,1.1952576217,12.5734877772,14.2438840226,17.0155919205,10110,17245,22725,1.942231019,1.6000756072,1.6623720396
29,Tlaxcala,017,4,Mazatecochco de José María Morelos,10886,9522,12476,75.4359113481,69.5515426557,90.4066475941,8212,6623,11279,2.2074998794,2.234378897,2.344076084,12.6674340345,9.0925741907,27.3022372733,1379,866,3406,3.5382890793,3.513516833,3.55085016,62.7684773137,60.4589684651,63.1044103208,6833,5757,7873,1.9383252434,2.0415680071,1.8216412716,18.5157046438,23.770745607,4.8224871794,2016,2263,602,1.9120714147,2.0670887734,1.8598468257,2.7382318793,3.3249614554,3.419805129,298,317,427,3.3101521288,3.3527502819,1.3510600974,360,319,169,21.7026842618,21.4924447855,17.6117474856,2363,2047,2197,3.0004183371,3.0491665107,3.191139192,53.280966214,35.2584280517,42.6406560991,5800,3357,5320,2.6532638536,2.8201929933,2.8770093299,89.2476285798,86.4251497631,88.5220201814,9715,8229,11044,2.1974030734,2.2289916571,2.339985249,14.6966526261,20.6958440101,17.979164329,1600,1971,2243,3.4721459957,3.2087304429,3.4692028647,15.1632459573,23.9402372403,19.2129471431,1651,2280,2397,3.2435673792,3.0947187278,3.5557856239,7.8305041879,16.7700542888,34.950952323,852,1597,4360,3.8904318841,3.1270972712,3.1605839682,93.9516159919,93.3222882627,95.2291347736,10228,8886,11881,2.1492092466,2.1922111207,2.3198518824,27.1090440211,31.6448421334,35.8924847822,2951,3013,4478,3.4835591654,3.4287614779,3.5115370418,78.1741432274,72.8765041111,93.8264527232,8510,6939,11706,2.1301988855,2.1325358725,2.258641704,34.5298490429,23.0919570296,65.8553015006,3759,2199,8216,2.3234727934,2.3300533021,2.3797044228
29,Tlaxcala,041,4,Papalotla de Xicohténcatl,26002,29342,36573,56.3479756828,47.1758786982,64.5813739768,14652,13842,23619,2.0112305709,1.8050090464,2.070810188,7.9883973448,3.715477006,12.1458234508,2077,1090,4442,3.5279502399,3.3410637956,3.3286127812,48.359578338,43.4604016922,52.4355505259,12574,12752,19177,1.7604703844,1.673591051,1.7792755029,14.4699695054,22.5133924253,14.8621157768,3762,6606,5436,1.7101898623,1.9884342236,1.691760738,12.7255071827,15.0789305612,10.1179739591,3309,4424,3700,16.4565476291,15.2317983154,10.4385362872,4279,4469,3818,12.3274329764,12.0580557373,12.59878604,3205,3538,4608,2.5189843612,2.686833155,2.73821084,33.8338611285,20.5039355432,30.9388034342,8797,6016,11315,2.4895579353,2.6746359529,2.617243363,58.5551305439,57.1326232654,64.9980455065,15226,16764,23772,2.0966530403,1.9986007552,2.155851997,9.846299961,9.9640100585,6.839572081,2560,2924,2501,3.0661954363,2.8500108745,3.0964032962,8.1467751446,12.9784436532,7.0166578242,2118,3808,2566,2.9202673497,2.9505425952,3.2338632904,15.375308079,17.2769778483,36.4889483855,3998,5069,13345,2.817377164,2.5970666373,2.4302981153,70.8179451882,69.6892711234,79.4434897536,18414,20448,29055,1.9498561765,1.8641900541,1.9999223821,16.0648467017,14.5192883198,20.8980616877,4177,4260,7643,3.4205827982,3.4827744277,3.3123715356,69.0734828655,62.2548092594,74.6993479359,17960,18267,27320,1.6407781848,1.3678567585,1.7903227908,27.5111150565,17.0135807647,37.6091187637,7153,4992,13755,1.9765479742,1.7069834713,2.0186467338
21,Puebla,114,4,Puebla,1551134,1719828,1643842,37.1934053286,40.6445366381,41.4239910487,576920,699016,680945,2.4618453151,1.9488848883,2.0987528275,5.7138334453,3.7553511566,5.4187532202,88629,64586,89076,3.8142055656,3.438007062,3.4327198178,31.4795718833,36.8891854815,36.0052378285,488290,634431,591869,2.2163255629,1.7972557861,1.8979345156,25.5808133633,26.2959830226,21.8094308983,396793,452246,358513,1.9944533322,1.6884582348,1.7956359023,10.7618575817,10.4647659647,11.5852485142,166931,179976,190443,26.4639237263,22.5947143745,25.1813295389,410491,388590,413941,13.1188779996,11.7374987919,10.6625264472,203491,201865,175275,3.1226796439,2.5964383381,2.7069095128,35.6869246716,20.0414075754,32.0060308417,553552,344678,526129,2.7907337076,2.5127191601,2.484274976,49.646326472,52.9274497722,52.0242747501,770081,910261,855197,2.5270001425,2.0124779096,2.1518680522,8.2678468274,6.2639844619,4.2364864604,128245,107730,69641,3.7456942492,3.0176244605,3.0375017262,14.0743938896,8.0350101896,7.0086294275,218313,138188,115211,3.364152195,3.0618568004,3.0843024634,21.7859176062,24.6067448997,20.1656143799,337929,423194,331491,3.0520304436,2.2348012635,2.4726278315,62.7742186919,66.9405196608,63.233421947,973712,1151262,1039458,2.2713191886,1.8465959977,1.9942549118,20.6180580484,14.0966640019,15.4502959831,319814,242438,253978,3.6841191951,3.3297703802,3.3170940466,47.9552629103,51.1093026028,53.0092395628,743850,878992,871388,1.9094537689,1.5498464582,1.6400906858,12.4713679577,13.9999668945,17.128089785,193448,240775,281559,2.4488480416,1.8707274557,1.9898719131
29,Tlaxcala,025,4,San Pablo del Monte,71995,96366,87509,69.2557265713,63.1900412487,73.8151386828,49861,60894,64595,2.7328378539,2.3067945447,2.4227337377,15.9174944843,7.5974251346,17.9751547188,11460,7321,15730,3.8232694125,3.5284503842,3.6069035332,53.338232087,55.5926161141,55.839983964,38401,53572,48865,2.4073786246,2.1388444273,2.0413459941,22.3953634629,30.2475575859,18.0067438881,16124,29148,15758,2.255440368,2.146710473,1.9787341998,3.3330658094,2.9810045118,4.2882390521,2400,2873,3753,5.0158441564,3.5813966535,3.889878377,3611,3451,3404,23.1918452621,23.4023327995,19.7168740051,16697,22552,17254,3.631356084,3.148659499,3.1933791353,45.2155363588,19.3575571696,32.5963382203,32553,18654,28525,3.1446085932,3.0105807226,3.049559595,85.1054766022,85.9855678658,81.1861731333,61272,82861,71045,2.7002813277,2.2997839295,2.4436649031,19.5539702927,21.5199550501,15.431297127,14078,20738,13504,3.9626947095,3.2048966719,3.5066900787,20.60750912,25.9161251402,21.8141950079,14836,24974,19089,3.7658223126,3.2621920235,3.5048192413,46.1071331634,34.5917163852,43.7260125918,33195,33335,38264,3.3563975863,2.9810439409,2.9629254511,91.6510900342,93.4375988347,91.8218825709,65984,90042,80352,2.6162424332,2.2557648852,2.3357274332,43.2988303488,35.0738259617,36.8632224608,31173,33799,32259,3.6966196931,3.4483102682,3.5218316495,72.5887923807,66.1710457605,78.1033777349,52260,63766,68347,2.6073782665,2.2028536548,2.2897177721,27.6426036658,16.1709543398,37.3682254927,19901,15583,32701,2.8924122851,2.4729172998,2.4931883433
29,Tlaxcala,027,4,Tenancingo,11736,13692,13098,67.8009922559,57.1631861583,76.3055009882,7957,7827,9994,2.2874446523,2.1356325615,2.0457573819,11.3719575123,6.1147380577,15.5610723347,1335,837,2038,3.4908645891,3.4790781601,3.3940792492,56.4290347437,51.0484481006,60.7444286535,6623,6990,7956,2.0445269416,1.9735225533,1.7002857036,18.4292015228,25.7835089459,8.6181205729,2163,3530,1129,2.0436190506,2.1314800385,1.7113089317,6.7182181485,8.1626048931,10.9249842282,788,1118,1431,7.0515880728,8.8907000027,4.1513942106,828,1217,544,22.4113129495,22.0864388091,18.7154581256,2630,3024,2451,2.7917708884,2.7437047359,2.5779072916,53.3899148244,30.187427592,30.3150458683,6266,4133,3971,2.6214029807,2.8354534283,2.6496468567,72.6719022344,69.5240189623,70.8078087942,8529,9519,9274,2.4002863698,2.2586212974,2.1277743912,16.4311175526,15.9964468567,11.4196159234,1928,2190,1496,2.9896267738,3.0137944549,2.9692949153,16.0387020673,16.4610821476,10.2752753013,1882,2254,1346,3.0084805244,2.9813743776,3.135237004,11.8216728297,22.8481479544,29.3259474616,1387,3128,3841,3.3460070065,2.8227117697,2.6765328521,86.2301937787,82.9466951042,84.9236215611,10120,11357,11123,2.2354654908,2.1351491111,2.0119155111,27.9126726553,26.2619073347,22.7864286042,3276,3596,2985,3.4075427033,3.4033236432,3.3537922187,74.5192104044,65.3257910515,87.2304852165,8746,8944,11425,2.0813115,1.8688383511,1.7895439133,31.2443383819,17.3530325028,52.986896553,3667,2376,6940,2.2725036312,2.139368466,1.9446483122
21,Puebla,026,5,Calpan,12632,11767,15514,75.4672231206,80.3050362683,82.4215624141,9533,9449,12787,2.5643071965,2.315388581,2.4175343997,18.0867062355,17.4530402916,19.1614630731,2285,2054,2973,3.660311905,3.4878444336,3.5094088501,57.380516885,62.8519959767,63.260099341,7248,7396,9814,2.2179818083,1.9896572132,2.0864457857,21.5876183763,16.8026174595,14.5184377913,2727,1977,2252,2.5283798489,2.105601552,2.2745983083,1.6962458858,1.6798316438,1.8056964936,214,198,280,1.2489126173,1.2125146284,1.254303301,158,143,195,28.840184379,28.0686715084,26.2506943147,3643,3303,4073,3.4573365077,3.0159109513,3.1354505612,44.9459283038,26.180098626,35.4943188605,5678,3081,5507,3.3200361983,2.934138545,3.0333725423,92.1158939126,87.1302288277,85.5874171494,11636,10253,13278,2.5704921054,2.2902584018,2.4436037744,18.1922580958,14.6445501296,11.1447632173,2298,1723,1729,3.7121635801,3.3155720016,3.467861597,19.3318493247,33.00053639,32.0167844387,2442,3883,4967,3.8796020757,3.1582027391,3.2682161694,44.5947308273,32.2968611113,41.8187901606,5633,3800,6488,3.3374375187,3.048730751,3.0913173483,97.0548414969,97.1076537278,96.9400002054,12260,11427,15039,2.5554711235,2.2791297915,2.396459332,45.4843193858,37.2966990014,41.2281641078,5746,4389,6396,3.6513320729,3.4110441521,3.4604214564,77.1634690064,81.9848679121,84.2272589077,9747,9647,13067,2.5079861788,2.2679602422,2.3657090625,35.5527514955,41.3715939467,43.2104243807,4491,4868,6704,2.6430340168,2.3839465789,2.4473510462
21,Puebla,060,5,Domingo Arenas,8576,7491,7878,86.9241590214,83.2625698324,86.3046945338,7455,6237,6799,3.4977760003,2.6650513675,2.591529473,44.8265443425,25.5249753533,28.0156913183,3844,1912,2207,4.0769905255,3.6945253367,3.635504567,42.0976146789,57.7375944791,58.2890032154,3610,4325,4592,2.8795252564,2.2095136765,2.0892424335,11.7302752294,15.2093328952,10.1326045016,1006,1139,798,3.1196482761,2.2947956476,2.1975867627,0.6277675841,0.4702596122,2.4703536977,54,35,195,0.7177981651,1.0578376602,1.0923472669,62,79,86,38.8501529052,34.9326322708,33.4790996785,3332,2617,2637,4.2537783375,3.3880526811,3.3711102574,89.2354740061,50.1643115347,41.1575562701,7653,3758,3242,3.5244688143,3.1428103505,3.180625,97.003058104,90.8807098258,88.7202572347,8319,6808,6989,3.4645649433,2.642921714,2.5895911859,28.2935779817,19.9967137693,17.0675241158,2426,1498,1345,4.6839602248,3.6696795399,3.7430293896,40.3180428135,39.6483733158,43.459807074,3458,2970,3424,4.3516383495,3.4040613344,3.3234684818,46.9724770642,21.1961879724,22.0450160772,4028,1588,1737,4.34375,3.6418604651,3.5180863477,98.6544342508,98.4719027276,96.4372990354,8461,7377,7597,3.4531928084,2.6080427165,2.5501467058,72.2813455657,46.763062767,45.8649517685,6199,3503,3613,4.0108309359,3.6296556571,3.5894559731,87.5519266055,83.7328294446,88.7750482315,7508,6272,6994,3.4727018886,2.6500929491,2.5194205821,59.2667889908,46.3570489648,52.8100321543,5083,3473,4160,3.5456211868,2.7991568863,2.6689186931
21,Puebla,090,5,Juan C. Bonilla,25590,19348,23248,76.5659662281,67.7824723523,61.804469306,19593,13115,14368,2.8649329521,2.0318411908,2.1386892421,22.7663557417,9.1731540139,10.445574877,5826,1775,2428,3.7055564421,3.410368105,3.5039622659,53.7996104864,58.6093183384,51.358894429,13767,11340,11940,2.5085466679,1.8158998069,1.8606011263,20.8629579243,16.6627758852,16.4057137714,5339,3224,3814,2.3643686711,1.8087238422,1.8329780515,0.910167028,7.0584751141,9.5514781412,233,1366,2221,1.6609088196,8.4962766484,12.2383387814,425,1644,2845,21.2569415712,17.1577246072,14.4642282429,5440,3320,3363,3.828730921,2.8338222071,2.9091880416,30.3790720223,19.8639759537,30.3892984615,7774,3843,7065,3.5963561073,2.5870882584,2.6969969183,80.2376044729,75.2632480281,66.5354300044,20533,14562,15468,3.03662297,2.053368386,2.1801188998,15.1891431128,9.8251828579,4.512255067,3887,1901,1049,4.1706981177,3.0465870615,3.3185382401,89.0528975586,31.0313229147,23.7695196502,22789,6004,5526,2.8335924203,2.6658862374,2.8082433368,32.5646414285,14.7447465403,22.5896223098,8333,2853,5252,3.7809187223,2.9819492826,2.8788099273,97.4289241524,84.4452482375,78.2101830774,24932,16338,18182,2.757705707,1.9881071393,2.0746704246,54.7118953689,21.7994471086,21.9072554872,14001,4218,5093,3.606217356,3.339202656,3.4342133435,77.4761332561,74.8409474664,71.3559474472,19826,14480,16589,2.8312961209,1.8402239912,1.8524301207,33.5074583075,31.9087430642,31.5932312085,8575,6174,7345,3.0734169413,2.0183447204,2.1097345737
21,Puebla,106,5,Ocoyucan,24725,27221,43422,80.155872155,75.4684107477,66.4502695252,19819,20543,28854,3.4891798618,2.4414582308,2.6172544328,33.5137480692,15.5213279534,16.4499268128,8286,4225,7143,4.1069609717,3.6107390297,3.6055557385,46.6421240858,59.9470827943,50.0003427124,11532,16318,21711,3.0447091251,2.1385836853,2.2914324924,19.2419462999,21.4564752126,21.3205984804,4758,5841,9258,2.9271365056,2.2113714588,2.1888742001,0.3685497397,1.5333488789,2.5412168265,91,417,1103,0.2336318055,1.5417651609,9.6879151679,58,420,4207,36.8077527073,31.5696755176,25.3457350941,9101,8594,11006,4.2389057597,3.1247810519,3.3374378263,55.7189293534,28.3574602629,45.614798837,13777,7719,19807,3.9916608246,3.1547262313,2.9692588031,92.942197593,89.0606258382,81.7358907185,22980,24243,35491,3.4903398423,2.4296576663,2.5660042207,27.1479875508,14.8884966701,9.198249544,6712,4053,3994,4.5627275275,3.5558779341,3.6590214196,92.4102993217,41.8999712102,33.4627446564,22848,11406,14530,3.4723955359,3.1105392135,3.338987694,30.9592253992,25.9313437196,25.2521078161,7655,7059,10965,4.566929829,3.3076250684,3.4162651656,99.3978184548,96.9248859602,87.7708680056,24576,26384,38112,3.3802189741,2.3905890724,2.5134709463,73.8099780339,41.5682138374,40.3241539733,18250,11315,17510,3.9270874875,3.4777809914,3.5228998035,80.5244218946,77.0017596265,68.9914863517,19910,20961,29957,3.473218138,2.3928400548,2.5208528238,40.3047917396,32.5684086317,31.7662697545,9965,8865,13794,3.7201697634,2.5480473952,2.6708911288
21,Puebla,119,5,San Andrés Cholula,127496,156754,158578,63.2506360554,39.6954714986,49.7061217958,80642,62224,78823,3.1157671951,2.1149734409,2.2490558645,16.6080701709,3.5023608796,7.7024753491,21175,5490,12214,3.7073089864,3.4203990962,3.4180736171,46.6425658845,36.193110619,42.0036464466,59467,56734,66609,2.9041207905,1.9885864132,2.0345159877,30.2752173369,39.5116680446,27.3330501264,38600,61936,43344,2.6225229178,1.7273058958,1.8310090647,0.9101857153,2.8450155255,5.4880305376,1160,4460,8703,5.5639608924,17.9478449312,17.4727975402,7094,28134,27708,21.7559109924,13.6802722915,12.8536451771,27738,21444,20383,4.0093458875,2.8702848236,3.0315967082,56.9676297453,26.0021063239,38.786702119,72631,40759,61507,3.5586086952,2.5267664299,2.569767418,75.4305978761,71.9057507416,67.7211274392,96171,112715,107391,3.3080218833,1.9759763484,2.1924060857,8.3563140628,7.015578407,3.4880229679,10654,10997,5531,4.3263446142,3.1165780318,3.2080921445,87.4399466987,13.924078728,14.2117915365,111482,21827,22537,3.0392938796,2.9448261969,3.0663406718,26.5449052578,19.6808324716,24.782893764,33844,30850,39300,4.0655179672,2.6807248028,2.7153671027,93.5258533923,79.2071395433,77.0391719222,119242,124160,122167,2.956351582,1.9216527682,2.1008037725,63.4577301476,19.1324012222,22.264243482,80906,29991,35306,3.6158705865,3.3152393937,3.3472656023,64.1608217707,42.5404870242,55.1941523334,81802,66684,87526,3.0715794684,1.9735122756,2.025457444,20.9344992409,10.2775772456,19.5273420618,26691,16111,30966,3.2893833571,2.1850761783,2.2743721636
21,Puebla,125,5,San Gregorio Atzompa,7911,9042,9545,59.4565822433,59.929461585,53.2816603134,4704,5419,5086,2.8923832297,2.0569064139,1.8218677056,17.9309768995,10.2048396854,5.2682126218,1419,923,503,3.9671416923,3.4771467201,3.3540756089,41.5256053437,49.7246218996,48.0134476917,3285,4496,4583,2.4273079408,1.7651558325,1.6534671063,31.8042026162,23.1921355112,25.6997035155,2516,2097,2453,2.2203857064,1.5861326997,1.5092616457,2.6075702755,6.0294010889,7.625158831,206,545,728,6.131644865,10.8490018149,13.3934773401,485,981,1278,19.7606457,18.9957652753,14.9830580263,1563,1718,1430,3.6415492958,2.7337579618,2.3533568905,61.0770943501,21.6938898972,22.7551884795,4832,1962,2172,3.1535657325,2.6553262688,2.3150302466,77.2056777067,73.9866908651,71.484540449,6108,6690,6823,2.8828406633,1.9839738348,1.7671456081,14.305594211,12.3532970357,8.7145277425,1132,1117,832,4.3492217899,3.2135161606,2.7970838396,48.8310603952,12.8251663642,6.2155866158,3863,1160,593,3.1333713309,3.1650943396,3.1124361158,21.4027275257,20.2056866304,11.7111393477,1693,1827,1118,4.100130039,2.7628742515,2.6356238698,91.2607848594,83.1215970962,78.9813638289,7220,7516,7539,2.6581274779,1.9256186317,1.7202037807,45.1989980518,19.9153055051,11.4146548073,3576,1801,1090,3.7112068966,3.4258809235,3.3256029685,62.0641525188,65.9588626739,60.9068191444,4910,5964,5814,2.7708946897,1.8689306249,1.5938475839,28.395212914,29.2959467635,21.3842651419,2246,2649,2041,3.1173981632,2.1264741874,1.8472078763
21,Puebla,140,5,San Pedro Cholula,122895,123037,137568,47.4915429118,53.2919680001,49.4274305771,58365,65569,67996,2.8880725014,2.0732940823,2.2156117906,11.7396277838,7.2806821739,8.5882022425,14427,8958,11815,3.7975979853,3.5522433204,3.3820514991,35.7519151281,46.0112858263,40.8392283347,43937,56611,56182,2.5887354828,1.8391526924,1.970160302,27.355708165,21.7476583459,21.7269772777,33619,26758,29889,2.1783621905,1.7340667181,1.8476745477,5.9263561553,8.8191224922,8.8715145016,7283,10851,12204,19.2263927678,16.1412511618,19.9740776436,23628,19860,27478,17.7552149651,14.4651351963,11.9089315864,21820,17797,16383,3.5829217459,2.7899268136,2.9889029891,45.7082142864,24.9743740927,38.2118707915,56173,30728,52567,3.0993278692,2.5600419943,2.5132373071,64.3329461472,65.9107102708,61.4526660754,79062,81095,84539,2.838085854,2.0559046698,2.2137768043,8.868685641,9.0067035188,4.4283731255,10899,11082,6092,4.2663449667,3.3354590457,3.1449466598,38.0276968219,14.4994207449,9.8330284865,46734,17840,13527,3.2189024605,3.053593188,3.1750088628,22.0990447323,19.3498455333,23.8277456002,27159,23807,32779,3.6812750373,2.7397284013,2.6761463352,74.8472510769,75.039626346,71.1544078548,91984,92327,97886,2.6292455603,1.9750390104,2.1033498862,36.6721426533,18.1208885551,20.1605473395,45068,22295,27734,3.6662466432,3.4390798649,3.3333919634,53.4178990672,62.1110904923,58.2989450787,65648,76420,80201,2.5676750944,1.7789470699,1.8785018065,17.5194527676,23.5277123682,22.7925260843,21531,28948,31355,3.0460865002,2.0860040922,2.1904335119
21,Puebla,181,5,Tlaltenango,7523,7189,7328,75.3594643149,75.0005995204,72.0539419087,5669,5392,5280,2.5032351471,2.029342958,1.9920150406,21.3362730688,14.4517386091,12.6677731674,1605,1039,928,3.6761248527,3.5586419058,3.4467866997,54.0231912461,60.5488609113,59.3861687414,4064,4353,4352,2.0395467989,1.66412172,1.6816410215,12.9142577168,10.3411270983,9.1078838174,972,743,667,2.0258413656,1.6322665958,1.6469629209,7.0377266046,8.778177458,12.5186721992,529,631,917,4.6885513637,5.8800959233,6.3195020747,353,423,463,25.7390168218,21.837529976,18.6721991701,1936,1570,1368,3.1243654822,2.7632120796,2.5874074074,44.7493058958,16.5467625899,25.6708160443,3366,1190,1881,2.9452554745,2.9474637681,2.6627155172,77.3150416463,73.6360911271,69.5573997234,5816,5294,5097,2.5720321082,2.0415224913,2.044143965,19.9248734281,18.9748201439,12.5726141079,1499,1364,921,3.5918032787,3.0126382306,2.9438943894,31.6348195329,20.368705036,13.6652835408,2380,1464,1001,3.1636551368,3.0927152318,3.0050607287,15.4662747019,17.7308153477,18.3955739972,1164,1275,1348,3.6747624076,2.9475908707,2.6285714286,88.2737220317,85.3417266187,81.1618257261,6641,6135,5948,2.4336725254,1.9813839129,1.9533060668,36.0607545321,22.4370503597,19.0871369295,2713,1613,1399,3.6014492754,3.4976619906,3.3949275362,82.3971909195,83.7787769784,84.5726141079,6199,6023,6197,2.289500055,1.8167512352,1.6971763022,45.3444390005,45.9102218225,46.2619640387,3411,3300,3390,2.5513308158,2.0647055912,1.9451551007
